Product_ID,Product_Name,Category,Subcategory,Price,Units_Sold,Revenue,Cost,Profit,Date,Store/Channel,Customer_ID
SKU94010,Samsung Smart TV,Electronics,Television,1328.01,7,9296.07,5880.51,3415.56,1/19/2025,Marketplace,5474
SKU35488,Nike Running Shoes,Apparel,Sportswear,1384.35,96,132897.6,102551.31,30346.29,1/2/2025,Marketplace,5475
SKU53262,Colgate Toothpaste,Beauty,Oral Care,93.11,87,8100.57,6685.69,1414.88,4/30/2025,Mobile App,5476
SKU90958,Dove Body Wash,Beauty,Bath & Body,734.77,18,13225.86,6635.46,6590.4,6/28/2024,Mobile App,5477
SKU84719,Maybelline Lipstick,Beauty,Makeup,766.13,86,65887.18,35118.65,30768.53,1/9/2025,Mobile App,5478
SKU58286,HP Laptop,Electronics,Computers,798.81,8,6390.48,4439.56,1950.92,10/1/2024,Marketplace,5479
SKU44355,Adidas Hoodie,Apparel,Sportswear,748.93,84,62910.12,31814.12,31096,5/12/2024,Marketplace,5480
SKU98932,Maybelline Lipstick,Beauty,Makeup,1351.48,8,10811.84,9020.75,1791.09,5/11/2024,Retail Store,5481
SKU45342,Colgate Toothpaste,Beauty,Oral Care,1185.4,34,40303.6,21389.47,18914.13,7/20/2024,Mobile App,5482
SKU25719,Dove Body Wash,Beauty,Bath & Body,1225.86,9,11032.74,5445.26,5587.48,12/1/2024,Marketplace,5483
SKU94316,HP Laptop,Electronics,Computers,1179.9,83,97931.7,74121.16,23810.54,7/31/2024,Mobile App,5484
SKU47398,Apple iPhone 14,Electronics,Smartphones,1229.72,60,73783.2,60166.21,13616.99,10/17/2024,Marketplace,5485
SKU90789,Adidas Hoodie,Apparel,Sportswear,29.35,90,2641.5,1164.37,1477.13,3/7/2025,Retail Store,5486
SKU68186,Apple iPhone 14,Electronics,Smartphones,1034.83,74,76577.42,64878.68,11698.74,6/20/2024,Mobile App,5487
SKU96026,Nike Running Shoes,Apparel,Sportswear,670.28,14,9383.92,5208.17,4175.75,4/29/2025,Marketplace,5488
SKU74506,HP Laptop,Electronics,Computers,890.6,29,25827.4,19965.74,5861.66,11/10/2024,Retail Store,5489
SKU23835,Panasonic Microwave,Electronics,Appliances,1286.38,53,68178.14,55108.44,13069.7,4/14/2025,Mobile App,5490
SKU32572,Adidas Hoodie,Apparel,Sportswear,304.64,26,7920.64,4234.77,3685.87,4/21/2025,Online,5491
SKU23665,Samsung Smart TV,Electronics,Television,878.91,37,32519.67,17035.85,15483.82,2/3/2025,Retail Store,5492
SKU77437,Adidas Hoodie,Apparel,Sportswear,553.37,51,28221.87,17792.33,10429.54,9/19/2024,Mobile App,5493
SKU56592,Apple iPhone 14,Electronics,Smartphones,484.61,26,12599.86,8998.83,3601.03,6/14/2024,Marketplace,5494
SKU26519,Samsung Smart TV,Electronics,Television,1163.59,50,58179.5,23881.13,34298.37,9/28/2024,Marketplace,5495
SKU88969,Panasonic Microwave,Electronics,Appliances,834.19,92,76745.48,60171.3,16574.18,11/14/2024,Mobile App,5496
SKU34782,Dove Body Wash,Beauty,Bath & Body,830.42,90,74737.8,31055.53,43682.27,3/24/2025,Marketplace,5497
SKU46291,Dove Body Wash,Beauty,Bath & Body,761.21,25,19030.25,8057.25,10973,3/12/2025,Retail Store,5498
SKU52383,Colgate Toothpaste,Beauty,Oral Care,427.03,3,1281.09,761.86,519.23,5/8/2024,Marketplace,5499
SKU44954,HP Laptop,Electronics,Computers,58.1,62,3602.2,1949.68,1652.52,7/26/2024,Online,5500
SKU42995,Apple iPhone 14,Electronics,Smartphones,383.72,36,13813.92,10145.16,3668.76,12/16/2024,Marketplace,5501
SKU72093,Maybelline Lipstick,Beauty,Makeup,625.6,42,26275.2,14929.52,11345.68,7/1/2024,Retail Store,5502
SKU15915,Apple iPhone 14,Electronics,Smartphones,1307.37,36,47065.32,40052.82,7012.5,9/29/2024,Marketplace,5503
SKU97991,Nike Running Shoes,Apparel,Sportswear,355.3,90,31977,16735.35,15241.65,8/17/2024,Mobile App,5504
SKU34410,Panasonic Microwave,Electronics,Appliances,944.76,86,81249.36,62320.91,18928.45,8/1/2024,Marketplace,5505
SKU86299,HP Laptop,Electronics,Computers,162.57,9,1463.13,781.03,682.1,6/15/2024,Marketplace,5506
SKU14501,HP Laptop,Electronics,Computers,115.68,9,1041.12,523.18,517.94,5/9/2024,Mobile App,5507
SKU31423,Apple iPhone 14,Electronics,Smartphones,1136.01,62,70432.62,49973.35,20459.27,11/11/2024,Online,5508
SKU63627,Samsung Smart TV,Electronics,Television,915.82,74,67770.68,58290.73,9479.95,10/14/2024,Mobile App,5509
SKU31383,Panasonic Microwave,Electronics,Appliances,1417.73,23,32607.79,27230.61,5377.18,3/8/2025,Mobile App,5510
SKU15235,Maybelline Lipstick,Beauty,Makeup,460.98,75,34573.5,31073.9,3499.6,1/27/2025,Online,5511
SKU76620,Samsung Smart TV,Electronics,Television,1235.37,93,114889.41,99251.99,15637.42,3/28/2025,Marketplace,5512
SKU89738,Panasonic Microwave,Electronics,Appliances,863.43,54,46625.22,24917.38,21707.84,12/17/2024,Online,5513
SKU61071,Adidas Hoodie,Apparel,Sportswear,675.55,54,36479.7,27160.48,9319.22,6/14/2024,Online,5514
SKU10196,Apple iPhone 14,Electronics,Smartphones,18.91,63,1191.33,1059.64,131.69,11/17/2024,Retail Store,5515
SKU58558,Dove Body Wash,Beauty,Bath & Body,1028.54,44,45255.76,19114.99,26140.77,5/1/2024,Mobile App,5516
SKU56403,Nike Running Shoes,Apparel,Sportswear,51.34,32,1642.88,918.26,724.62,11/18/2024,Mobile App,5517
SKU70532,Maybelline Lipstick,Beauty,Makeup,365.05,58,21172.9,14900.17,6272.73,1/5/2025,Online,5518
SKU65293,Levi's Jeans,Apparel,Casualwear,582.79,22,12821.38,6107.09,6714.29,5/17/2024,Online,5519
SKU86870,Colgate Toothpaste,Beauty,Oral Care,366.66,34,12466.44,10044.06,2422.38,2/24/2025,Mobile App,5520
SKU73789,Panasonic Microwave,Electronics,Appliances,45.62,50,2281,1756.14,524.86,2/17/2025,Marketplace,5521
SKU86250,Dove Body Wash,Beauty,Bath & Body,616.5,75,46237.5,29896.06,16341.44,9/9/2024,Marketplace,5522
SKU24376,Panasonic Microwave,Electronics,Appliances,336.3,59,19841.7,9707.9,10133.8,10/10/2024,Mobile App,5523
SKU61442,Adidas Hoodie,Apparel,Sportswear,1380.68,89,122880.52,81237.24,41643.28,9/16/2024,Marketplace,5524
SKU22067,Samsung Smart TV,Electronics,Television,486.2,20,9724,4904.2,4819.8,10/3/2024,Retail Store,5525
SKU32545,Apple iPhone 14,Electronics,Smartphones,227.33,62,14094.46,7551.54,6542.92,5/18/2024,Mobile App,5526
SKU59056,Nike Running Shoes,Apparel,Sportswear,641.13,59,37826.67,19282.94,18543.73,11/20/2024,Online,5527
SKU26255,Dove Body Wash,Beauty,Bath & Body,1360.27,93,126505.11,65415.06,61090.05,12/3/2024,Mobile App,5528
SKU66083,Samsung Smart TV,Electronics,Television,1371.86,16,21949.76,18348.7,3601.06,8/31/2024,Marketplace,5529
SKU95007,Colgate Toothpaste,Beauty,Oral Care,840.75,68,57171,33939.55,23231.45,6/27/2024,Mobile App,5530
SKU74126,HP Laptop,Electronics,Computers,1141.65,91,103890.15,74457.45,29432.7,3/8/2025,Marketplace,5531
SKU12085,Samsung Smart TV,Electronics,Television,441.19,98,43236.62,28853.66,14382.96,6/10/2024,Online,5532
SKU37655,Maybelline Lipstick,Beauty,Makeup,983.71,44,43283.24,19841.9,23441.34,5/9/2024,Online,5533
SKU99772,Maybelline Lipstick,Beauty,Makeup,364.75,17,6200.75,5235.26,965.49,1/3/2025,Marketplace,5534
SKU94300,HP Laptop,Electronics,Computers,1087.33,33,35881.89,25666.47,10215.42,3/9/2025,Marketplace,5535
SKU75934,Samsung Smart TV,Electronics,Television,462.99,39,18056.61,8687.01,9369.6,4/26/2025,Online,5536
SKU24370,Colgate Toothpaste,Beauty,Oral Care,611.41,11,6725.51,4413.28,2312.23,8/4/2024,Online,5537
SKU80900,Adidas Hoodie,Apparel,Sportswear,1133.85,67,75967.95,49250.5,26717.45,5/10/2024,Marketplace,5538
SKU21835,Levi's Jeans,Apparel,Casualwear,1425.39,48,68418.72,59237.43,9181.29,3/12/2025,Mobile App,5539
SKU24440,Maybelline Lipstick,Beauty,Makeup,921.15,35,32240.25,20949.81,11290.44,12/2/2024,Online,5540
SKU78036,Panasonic Microwave,Electronics,Appliances,394.89,1,394.89,194.1,200.79,8/3/2024,Marketplace,5541
SKU52545,Dove Body Wash,Beauty,Bath & Body,362.88,59,21409.92,8887.74,12522.18,2/4/2025,Retail Store,5542
SKU28380,Dove Body Wash,Beauty,Bath & Body,1162.46,16,18599.36,14212.22,4387.14,9/14/2024,Marketplace,5543
SKU80803,Panasonic Microwave,Electronics,Appliances,1249.5,42,52479,39874.37,12604.63,4/12/2025,Online,5544
SKU50919,Maybelline Lipstick,Beauty,Makeup,424.76,29,12318.04,5949.5,6368.54,12/24/2024,Marketplace,5545
SKU90279,Apple iPhone 14,Electronics,Smartphones,521.89,44,22963.16,16190.35,6772.81,7/9/2024,Marketplace,5546
SKU23570,Dove Body Wash,Beauty,Bath & Body,737.02,47,34639.94,14640.95,19998.99,8/29/2024,Retail Store,5547
SKU90461,Samsung Smart TV,Electronics,Television,956.25,42,40162.5,18137.19,22025.31,10/5/2024,Retail Store,5548
SKU61920,Levi's Jeans,Apparel,Casualwear,294.74,99,29179.26,18671.72,10507.54,6/8/2024,Marketplace,5549
SKU49245,Nike Running Shoes,Apparel,Sportswear,416.75,52,21671,16893.41,4777.59,6/2/2024,Mobile App,5550
SKU36570,Apple iPhone 14,Electronics,Smartphones,240.61,25,6015.25,3000.78,3014.47,8/1/2024,Retail Store,5551
SKU10195,Apple iPhone 14,Electronics,Smartphones,1074.66,53,56956.98,26125.82,30831.16,4/16/2025,Online,5552
SKU25572,Nike Running Shoes,Apparel,Sportswear,243.58,50,12179,7202.15,4976.85,8/18/2024,Mobile App,5553
SKU42237,Adidas Hoodie,Apparel,Sportswear,937.99,11,10317.89,5829.22,4488.67,2/9/2025,Online,5554
SKU56721,Dove Body Wash,Beauty,Bath & Body,492.49,64,31519.36,23942.53,7576.83,2/4/2025,Retail Store,5555
SKU86665,Nike Running Shoes,Apparel,Sportswear,200.96,100,20096,17409.78,2686.22,10/18/2024,Retail Store,5556
SKU95561,Nike Running Shoes,Apparel,Sportswear,12.14,30,364.2,183.3,180.9,8/29/2024,Retail Store,5557
SKU38230,Apple iPhone 14,Electronics,Smartphones,690.43,81,55924.83,24032.14,31892.69,12/2/2024,Online,5558
SKU67894,Levi's Jeans,Apparel,Casualwear,229.37,71,16285.27,13309.71,2975.56,7/13/2024,Mobile App,5559
SKU24814,Dove Body Wash,Beauty,Bath & Body,827.72,34,28142.48,12881.23,15261.25,12/19/2024,Marketplace,5560
SKU28106,Nike Running Shoes,Apparel,Sportswear,463.13,91,42144.83,37076.71,5068.12,3/13/2025,Marketplace,5561
SKU80334,Colgate Toothpaste,Beauty,Oral Care,1284.02,8,10272.16,4742.36,5529.8,4/27/2025,Mobile App,5562
SKU66652,Colgate Toothpaste,Beauty,Oral Care,299.82,42,12592.44,6941.66,5650.78,11/17/2024,Retail Store,5563
SKU45964,Levi's Jeans,Apparel,Casualwear,189.22,71,13434.62,7597.92,5836.7,7/2/2024,Online,5564
SKU24245,Colgate Toothpaste,Beauty,Oral Care,1333,80,106640,65575.49,41064.51,11/30/2024,Retail Store,5565
SKU32139,Adidas Hoodie,Apparel,Sportswear,242.34,30,7270.2,6053.97,1216.23,5/5/2024,Mobile App,5566
SKU12821,Panasonic Microwave,Electronics,Appliances,701.76,16,11228.16,5155.14,6073.02,3/23/2025,Marketplace,5567
SKU39508,Dove Body Wash,Beauty,Bath & Body,1277.82,36,46001.52,24277.23,21724.29,9/27/2024,Online,5568
SKU64961,Maybelline Lipstick,Beauty,Makeup,1088.13,98,106636.74,67355.44,39281.3,12/14/2024,Retail Store,5569
SKU28314,Levi's Jeans,Apparel,Casualwear,1189.63,85,101118.55,48560.02,52558.53,7/21/2024,Online,5570
SKU12025,Panasonic Microwave,Electronics,Appliances,597.09,15,8956.35,4909.44,4046.91,3/26/2025,Marketplace,5571
SKU88874,HP Laptop,Electronics,Computers,920.09,46,42324.14,31415.44,10908.7,8/13/2024,Mobile App,5572
SKU14524,Panasonic Microwave,Electronics,Appliances,844.48,27,22800.96,10789.29,12011.67,6/25/2024,Mobile App,5573
SKU33405,Samsung Smart TV,Electronics,Television,773.68,92,71178.56,51878.79,19299.77,6/16/2024,Online,5574
SKU50726,Colgate Toothpaste,Beauty,Oral Care,151.53,82,12425.46,5674.8,6750.66,1/14/2025,Marketplace,5575
SKU35562,Maybelline Lipstick,Beauty,Makeup,773.79,16,12380.64,5096.34,7284.3,1/14/2025,Online,5576
SKU38660,Samsung Smart TV,Electronics,Television,1405.25,34,47778.5,36747.65,11030.85,3/1/2025,Retail Store,5577
SKU70548,Panasonic Microwave,Electronics,Appliances,1379.37,51,70347.87,50874.49,19473.38,2/19/2025,Mobile App,5578
SKU32440,Colgate Toothpaste,Beauty,Oral Care,1040.95,14,14573.3,9714.08,4859.22,9/2/2024,Online,5579
SKU37611,Panasonic Microwave,Electronics,Appliances,1158.7,44,50982.8,44479.51,6503.29,1/8/2025,Mobile App,5580
SKU52841,Colgate Toothpaste,Beauty,Oral Care,699.82,71,49687.22,21557.78,28129.44,11/1/2024,Online,5581
SKU51507,Dove Body Wash,Beauty,Bath & Body,281.76,77,21695.52,18837.53,2857.99,12/21/2024,Marketplace,5582
SKU24613,Adidas Hoodie,Apparel,Sportswear,71.57,3,214.71,146.75,67.96,6/15/2024,Online,5583
SKU71084,Colgate Toothpaste,Beauty,Oral Care,388.57,94,36525.58,21504.47,15021.11,12/11/2024,Marketplace,5584
SKU47330,Nike Running Shoes,Apparel,Sportswear,819.58,52,42618.16,22883.19,19734.97,9/26/2024,Online,5585
SKU57604,Nike Running Shoes,Apparel,Sportswear,897.23,61,54731.03,36582.41,18148.62,12/9/2024,Online,5586
SKU24396,Levi's Jeans,Apparel,Casualwear,536.67,11,5903.37,5240.13,663.24,2/27/2025,Mobile App,5587
SKU55521,Samsung Smart TV,Electronics,Television,788.26,12,9459.12,5771.33,3687.79,4/12/2025,Retail Store,5588
SKU59240,Levi's Jeans,Apparel,Casualwear,1414.89,50,70744.5,55666.81,15077.69,2/9/2025,Retail Store,5589
SKU28692,Adidas Hoodie,Apparel,Sportswear,1261.15,41,51707.15,20793.7,30913.45,8/6/2024,Online,5590
SKU21128,Adidas Hoodie,Apparel,Sportswear,224.68,53,11908.04,5200.23,6707.81,4/17/2025,Retail Store,5591
SKU79229,Samsung Smart TV,Electronics,Television,1183.65,29,34325.85,24358.67,9967.18,2/22/2025,Marketplace,5592
SKU43810,Nike Running Shoes,Apparel,Sportswear,1438.83,67,96401.61,61274.37,35127.24,12/17/2024,Mobile App,5593
SKU71156,Maybelline Lipstick,Beauty,Makeup,903.56,46,41563.76,36400.61,5163.15,11/21/2024,Retail Store,5594
SKU64180,HP Laptop,Electronics,Computers,383.26,49,18779.74,13355.22,5424.52,3/30/2025,Online,5595
SKU33877,HP Laptop,Electronics,Computers,1175.93,37,43509.41,31632.84,11876.57,6/13/2024,Mobile App,5596
SKU36200,Maybelline Lipstick,Beauty,Makeup,922.58,5,4612.9,2789.1,1823.8,5/6/2024,Retail Store,5597
SKU23462,Maybelline Lipstick,Beauty,Makeup,1001,81,81081,45565.62,35515.38,5/2/2024,Retail Store,5598
SKU51459,Levi's Jeans,Apparel,Casualwear,243.32,54,13139.28,10259.94,2879.34,4/7/2025,Mobile App,5599
SKU62942,Maybelline Lipstick,Beauty,Makeup,1244.76,80,99580.8,59949.84,39630.96,7/20/2024,Online,5600
SKU43175,Dove Body Wash,Beauty,Bath & Body,696.66,1,696.66,326.43,370.23,8/18/2024,Online,5601
SKU33585,Maybelline Lipstick,Beauty,Makeup,802.39,41,32897.99,24584.05,8313.94,9/5/2024,Online,5602
SKU33116,Samsung Smart TV,Electronics,Television,1402.62,54,75741.48,33720.29,42021.19,1/5/2025,Online,5603
SKU98037,Apple iPhone 14,Electronics,Smartphones,976.78,6,5860.68,3617.54,2243.14,11/30/2024,Retail Store,5604
SKU86736,Apple iPhone 14,Electronics,Smartphones,129.75,86,11158.5,8714.5,2444,10/31/2024,Mobile App,5605
SKU69180,HP Laptop,Electronics,Computers,1408.85,36,50718.6,37555.16,13163.44,9/3/2024,Marketplace,5606
SKU16028,Apple iPhone 14,Electronics,Smartphones,669.57,97,64948.29,50105.64,14842.65,5/30/2024,Retail Store,5607
SKU85824,Nike Running Shoes,Apparel,Sportswear,1071.06,90,96395.4,63693.65,32701.75,3/6/2025,Mobile App,5608
SKU82699,Apple iPhone 14,Electronics,Smartphones,1220.49,84,102521.16,65744.03,36777.13,8/30/2024,Retail Store,5609
SKU77072,Dove Body Wash,Beauty,Bath & Body,1004.32,35,35151.2,30736.12,4415.08,12/24/2024,Online,5610
SKU17947,Colgate Toothpaste,Beauty,Oral Care,1252.88,49,61391.12,30648.86,30742.26,10/3/2024,Marketplace,5611
SKU66113,Panasonic Microwave,Electronics,Appliances,1244.5,34,42313,26202.12,16110.88,4/6/2025,Retail Store,5612
SKU92795,Panasonic Microwave,Electronics,Appliances,1034.02,39,40326.78,33458.46,6868.32,11/22/2024,Online,5613
SKU90904,Levi's Jeans,Apparel,Casualwear,1302.84,91,118558.44,104459.79,14098.65,11/14/2024,Mobile App,5614
SKU37438,Adidas Hoodie,Apparel,Sportswear,433.02,95,41136.9,31011.59,10125.31,11/10/2024,Marketplace,5615
SKU85825,Adidas Hoodie,Apparel,Sportswear,819.66,36,29507.76,18895.29,10612.47,8/13/2024,Marketplace,5616
SKU67654,Colgate Toothpaste,Beauty,Oral Care,549.32,48,26367.36,11624.01,14743.35,10/7/2024,Retail Store,5617
SKU50524,Colgate Toothpaste,Beauty,Oral Care,1438.86,72,103597.92,88769.65,14828.27,3/14/2025,Online,5618
SKU91100,Maybelline Lipstick,Beauty,Makeup,1258.85,46,57907.1,47450.49,10456.61,6/30/2024,Mobile App,5619
SKU12523,Maybelline Lipstick,Beauty,Makeup,1490.45,29,43223.05,21985.82,21237.23,8/29/2024,Marketplace,5620
SKU76822,HP Laptop,Electronics,Computers,47.85,32,1531.2,1173.86,357.34,11/19/2024,Online,5621
SKU10321,HP Laptop,Electronics,Computers,984.7,25,24617.5,12595.84,12021.66,5/30/2024,Retail Store,5622
SKU93869,Colgate Toothpaste,Beauty,Oral Care,415.5,30,12465,7345.67,5119.33,5/26/2024,Online,5623
SKU97737,Dove Body Wash,Beauty,Bath & Body,822.73,4,3290.92,2539.73,751.19,11/22/2024,Marketplace,5624
SKU39327,Adidas Hoodie,Apparel,Sportswear,944.33,55,51938.15,28882.5,23055.65,11/19/2024,Mobile App,5625
SKU78331,Colgate Toothpaste,Beauty,Oral Care,47.03,83,3903.49,3351.79,551.7,8/17/2024,Online,5626
SKU87674,Levi's Jeans,Apparel,Casualwear,931.7,35,32609.5,25631.36,6978.14,12/6/2024,Marketplace,5627
SKU34818,Levi's Jeans,Apparel,Casualwear,1340.79,42,56313.18,25064.35,31248.83,3/1/2025,Mobile App,5628
SKU79669,Apple iPhone 14,Electronics,Smartphones,1041.34,62,64563.08,33384.88,31178.2,10/7/2024,Online,5629
SKU25794,Levi's Jeans,Apparel,Casualwear,229.74,3,689.22,356.94,332.28,3/12/2025,Retail Store,5630
SKU40655,Samsung Smart TV,Electronics,Television,1485.17,85,126239.45,63479.83,62759.62,2/7/2025,Online,5631
SKU53534,Levi's Jeans,Apparel,Casualwear,1360.73,91,123826.43,54503.39,69323.04,5/13/2024,Retail Store,5632
SKU69564,Samsung Smart TV,Electronics,Television,982.42,15,14736.3,12607.48,2128.82,12/24/2024,Online,5633
SKU39560,Dove Body Wash,Beauty,Bath & Body,243.81,66,16091.46,7115.91,8975.55,3/14/2025,Retail Store,5634
SKU90645,Levi's Jeans,Apparel,Casualwear,52.84,10,528.4,416.8,111.6,6/25/2024,Marketplace,5635
SKU84519,Dove Body Wash,Beauty,Bath & Body,1361.09,82,111609.38,70335.03,41274.35,3/23/2025,Mobile App,5636
SKU95906,Dove Body Wash,Beauty,Bath & Body,853.55,6,5121.3,3060.12,2061.18,3/2/2025,Marketplace,5637
SKU76854,Panasonic Microwave,Electronics,Appliances,763.93,100,76393,64259.03,12133.97,3/11/2025,Retail Store,5638
SKU46289,Adidas Hoodie,Apparel,Sportswear,624.14,56,34951.84,15972.15,18979.69,11/10/2024,Marketplace,5639
SKU15050,HP Laptop,Electronics,Computers,335.14,21,7037.94,5826.4,1211.54,1/25/2025,Online,5640
SKU98100,Levi's Jeans,Apparel,Casualwear,695.75,13,9044.75,6607.94,2436.81,11/10/2024,Retail Store,5641
SKU75401,Apple iPhone 14,Electronics,Smartphones,1312.68,60,78760.8,67923.3,10837.5,6/17/2024,Mobile App,5642
SKU63088,Maybelline Lipstick,Beauty,Makeup,1001.89,24,24045.36,12147.42,11897.94,6/28/2024,Retail Store,5643
SKU90177,HP Laptop,Electronics,Computers,207.8,34,7065.2,5645.22,1419.98,1/28/2025,Mobile App,5644
SKU12648,Apple iPhone 14,Electronics,Smartphones,994.26,43,42753.18,38331.98,4421.2,2/7/2025,Retail Store,5645
SKU41496,Colgate Toothpaste,Beauty,Oral Care,1075.61,28,30117.08,22336.64,7780.44,3/12/2025,Retail Store,5646
SKU78845,Maybelline Lipstick,Beauty,Makeup,169.72,59,10013.48,8637.85,1375.63,6/25/2024,Mobile App,5647
SKU55323,Colgate Toothpaste,Beauty,Oral Care,137.76,61,8403.36,6071.07,2332.29,1/19/2025,Online,5648
SKU59365,Dove Body Wash,Beauty,Bath & Body,333.82,55,18360.1,10012.29,8347.81,6/9/2024,Retail Store,5649
SKU85673,Panasonic Microwave,Electronics,Appliances,470.54,85,39995.9,18068.53,21927.37,1/23/2025,Online,5650
SKU21669,Nike Running Shoes,Apparel,Sportswear,745.5,45,33547.5,15643.76,17903.74,12/24/2024,Marketplace,5651
SKU39686,Panasonic Microwave,Electronics,Appliances,115.5,10,1155,507.07,647.93,11/23/2024,Retail Store,5652
SKU17750,HP Laptop,Electronics,Computers,344.49,93,32037.57,21558.86,10478.71,11/23/2024,Retail Store,5653
SKU83240,Levi's Jeans,Apparel,Casualwear,41.18,93,3829.74,1938.35,1891.39,6/5/2024,Online,5654
SKU23841,Nike Running Shoes,Apparel,Sportswear,27.38,47,1286.86,841.34,445.52,12/11/2024,Marketplace,5655
SKU19014,Maybelline Lipstick,Beauty,Makeup,1051.14,73,76733.22,66878.96,9854.26,6/8/2024,Marketplace,5656
SKU87692,Dove Body Wash,Beauty,Bath & Body,671.36,1,671.36,502.65,168.71,7/20/2024,Marketplace,5657
SKU88963,Samsung Smart TV,Electronics,Television,1306.54,4,5226.16,3357.37,1868.79,5/15/2024,Mobile App,5658
SKU99423,Maybelline Lipstick,Beauty,Makeup,1332.66,6,7995.96,4540.63,3455.33,11/24/2024,Online,5659
SKU19686,Colgate Toothpaste,Beauty,Oral Care,688.61,55,37873.55,16613.17,21260.38,1/6/2025,Retail Store,5660
SKU87873,HP Laptop,Electronics,Computers,403.34,64,25813.76,20951.93,4861.83,3/14/2025,Online,5661
SKU50141,Panasonic Microwave,Electronics,Appliances,1107.87,77,85305.99,57499.71,27806.28,5/15/2024,Retail Store,5662
SKU44054,Maybelline Lipstick,Beauty,Makeup,875.11,32,28003.52,19754.33,8249.19,3/10/2025,Marketplace,5663
SKU46977,Colgate Toothpaste,Beauty,Oral Care,1130.95,23,26011.85,17645.26,8366.59,2/27/2025,Marketplace,5664
SKU47697,Nike Running Shoes,Apparel,Sportswear,983.08,68,66849.44,31568.1,35281.34,12/6/2024,Mobile App,5665
SKU57525,Nike Running Shoes,Apparel,Sportswear,23.67,22,520.74,416.11,104.63,4/29/2025,Mobile App,5666
SKU23329,Panasonic Microwave,Electronics,Appliances,1047.97,27,28295.19,19627.43,8667.76,12/4/2024,Mobile App,5667
SKU69573,Nike Running Shoes,Apparel,Sportswear,158.46,66,10458.36,5070.2,5388.16,9/4/2024,Mobile App,5668
SKU47951,Dove Body Wash,Beauty,Bath & Body,602.73,79,47615.67,23146.86,24468.81,6/10/2024,Online,5669
SKU50652,Adidas Hoodie,Apparel,Sportswear,586.14,75,43960.5,34383.93,9576.57,3/29/2025,Retail Store,5670
SKU44860,HP Laptop,Electronics,Computers,433.46,52,22539.92,16910.8,5629.12,7/28/2024,Online,5671
SKU42655,Adidas Hoodie,Apparel,Sportswear,889.34,89,79151.26,53039.32,26111.94,10/15/2024,Marketplace,5672
SKU55007,Colgate Toothpaste,Beauty,Oral Care,56.95,47,2676.65,2211.28,465.37,6/23/2024,Online,5673
